7.499,0.572214,-0.198719,9.04769,False
7.675,0.610522,-0.268151,9.05727,False
7.854,0.656011,-0.215478,9.10036,False
7.97,0.634464,-0.234632,9.03572,False
8.086,0.624887,-0.158017,9.06205,False
8.202,0.598551,-0.186748,9.06445,False
8.319,0.603339,-0.225055,9.09079,False
8.435,0.636858,-0.213084,9.07402,False
8.551,0.560243,-0.23942,9.00938,False
8.666,0.639252,-0.201113,9.00938,False
8.781,0.497994,-0.25618,9.21289,False
8.938,0.667982,-0.23942,9.11712,False
9.051,0.593762,-0.198719,9.07881,False
9.166,0.622493,-0.191536,9.13867,False
9.327,0.622493,-0.253785,9.08121,False
9.444,0.64404,-0.208296,9.15303,False
9.559,0.577003,-0.181959,9.13148,False
9.674,0.577003,-0.153229,9.03572,False
9.79,0.632069,-0.246603,9.08121,False
9.905,0.593762,-0.167594,9.10515,False
10.02,0.612916,-0.217872,9.05487,False
10.135,0.617704,-0.1652,9.00699,False
10.251,0.622493,-0.227449,9.06445,False
10.371,0.555455,-0.237026,9.06924,False
10.485,0.596156,-0.189142,9.09797,False
10.598,0.572214,-0.129287,9.05008,False
10.712,0.610522,-0.189142,9.0429,False
10.878,0.670377,-0.1652,9.15782,False
10.995,0.56982,-0.184354,9.13867,False
11.112,0.61531,-0.181959,9.05487,False
11.227,0.600945,-0.217872,9.0405,False
11.342,0.624887,-0.160412,9.13148,False
11.458,0.553061,-0.138864,9.07881,False
11.574,0.627281,-0.186748,9.12191,False
11.689,0.605733,-0.189142,9.0453,False
11.804,0.577003,-0.213084,9.09797,False
11.922,0.577003,-0.246603,9.0453,False
12.037,0.603339,-0.203507,9.08121,False
12.151,0.543484,-0.203507,9.13388,False
12.263,0.61531,-0.150835,8.99981,False
12.433,0.605733,-0.205901,9.08839,False
12.548,0.584185,-0.205901,9.10515,False
12.665,0.624887,-0.158017,9.00459,False
12.781,0.579397,-0.215478,9.01178,False
12.897,0.565032,-0.181959,9.10515,False
13.013,0.572214,-0.201113,9.13388,False
13.129,0.622493,-0.177171,9.09318,False
13.245,0.624887,-0.191536,8.98065,False
13.36,0.600945,-0.167594,9.5792,False
13.48,0.632069,-0.196325,9.14585,False
13.594,0.586579,-0.19393,9.09318,False
13.708,0.598551,-0.158017,9.08599,False
13.823,0.579397,-0.203507,9.03572,False
13.989,0.572214,-0.203507,9.07163,False
14.108,0.651223,-0.227449,9.05008,False
14.223,0.572214,-0.191536,9.18176,False
14.339,0.620098,-0.174777,9.10276,False
14.456,0.593762,-0.201113,9.06205,False
14.571,0.598551,-0.213084,9.09079,False
14.686,0.545878,-0.167594,9.01656,False
14.801,0.545878,-0.177171,9.11951,False
14.916,0.557849,-0.229843,9.01656,False
15.033,0.598551,-0.208296,9.06445,False
15.148,0.603339,-0.253785,9.15782,False
15.26,0.617704,-0.220267,9.10754,False
15.374,0.598551,-0.196325,9.09079,False
15.542,0.610522,-0.258574,9.02375,False
15.658,0.603339,-0.158017,9.11473,False
15.774,0.591368,-0.201113,9.14825,False
15.89,0.560243,-0.229843,9.07881,False
16.006,0.636858,-0.177171,9.0429,False
16.122,0.588974,-0.198719,8.99502,False
16.238,0.620098,-0.258574,9.05966,False
16.353,0.646435,-0.191536,9.0836,False
16.469,0.610522,-0.21069,9.17937,False
16.586,0.591368,-0.189142,9.09557,False
16.7,0.677559,-0.191536,9.15064,False
16.814,0.586579,-0.205901,9.10515,False
16.928,0.572214,-0.19393,9.07881,False
17.095,0.620098,-0.217872,9.10276,False
17.212,0.677559,-0.232238,9.14346,False
17.329,0.636858,-0.205901,9.11233,False
17.444,0.581791,-0.227449,9.15782,False
17.559,0.622493,-0.241814,9.13867,False
17.674,0.653617,-0.172383,9.09079,False
17.79,0.572214,-0.191536,9.0429,False
17.907,1.07021,-0.366313,9.20092,False
18.021,0.605733,-0.205901,9.0836,False
18.139,0.622493,-0.198719,9.09557,False
18.252,0.423774,-0.215478,9.02853,False
18.367,0.220267,-0.229843,9.02853,False
18.536,0.581791,-0.201113,9.06445,False
18.651,2.01831,-0.110133,9.58399,False
18.767,0.526724,-0.143652,9.21289,False
18.883,0.536301,-0.0694318,9.0429,False
19.0,-1.96325,-0.459687,9.95509,False
19.117,-4.09169,-0.603339,8.57603,False
19.233,-6.64152,0.840365,7.34541,False
19.348,-7.01022,-0.0526724,4.23534,False
19.463,-7.71891,0.486023,2.67911,False
19.58,-8.88728,-0.105345,1.403,False
19.693,-9.31105,-0.373495,-0.071826,True
19.807,-9.3302,-0.416591,-1.06542,True
19.921,-9.56723,-0.138864,-1.92254,True
20.09,-9.20571,-0.23942,-1.4054,True
20.208,-9.39964,-0.205901,-1.95367,True
20.324,-9.27993,-0.37589,-1.21625,True
20.439,-8.53054,-0.112527,1.82917,False
20.554,-7.71651,-0.272939,4.66151,False
20.669,-5.82749,0.54109,5.29837,False
20.786,-5.87537,1.30245,5.84904,False
20.902,-4.55856,0.581791,7.85059,False
21.017,-3.32555,0.258574,8.20732,False
21.133,-0.0742203,-0.883461,10.489,False
21.247,2.50434,-1.84593,10.7691,False
21.361,4.28083,-0.905008,7.9296,False
21.473,7.35738,-0.162806,4.5011,False
21.587,8.8777,0.0215478,2.71742,False
21.754,9.64624,0.280122,1.30963,False
21.87,10.0916,0.287304,0.25618,False
21.986,10.1442,0.0646434,-0.806846,True
22.101,10.0269,0.0814029,-0.967257,True
22.216,10.094,0.217872,-1.30245,True
22.331,10.3717,0.232238,-0.864307,True
22.447,10.0461,0.0766145,-0.873884,True
22.563,10.8242,0.227449,0.488417,False
22.678,10.07,0.208296,2.58813,False
22.797,7.31189,0.268151,6.86418,False
22.913,4.29999,-0.0311246,8.76996,False
23.026,1.05105,1.17795,9.06445,False
23.138,0.78051,2.23618,9.92636,False
23.307,0.392649,4.21379,7.59441,False
23.424,0.943316,5.02064,6.58405,False
23.541,0.967257,6.42364,5.34386,False
23.656,-0.366313,8.09958,3.30639,False
23.771,-0.823606,8.26957,1.95367,False
23.886,0.0933739,9.51695,1.82438,False
24.002,-0.555455,9.4571,0.507571,False
24.119,-0.869095,9.6199,-0.136469,True
24.234,-0.665588,9.52414,0.368707,False
24.351,-0.837971,9.4954,-0.526724,True
24.464,-1.18752,9.80426,-1.35991,True
24.578,-0.746991,8.0924,0.0694318,False
24.692,-0.126893,8.73884,1.71185,False
24.86,-0.536301,7.16345,3.65355,False
24.977,0.143652,5.2026,6.24408,False
25.093,-0.201113,4.22098,10.3262,False
25.208,-0.701501,3.11965,10.738,False
25.324,-0.1652,2.85149,7.20655,False
25.44,0.821211,1.36948,10.9702,False
25.556,0.713472,0.19393,7.84101,False
25.671,2.46124,-0.423774,9.11473,False
25.787,-0.339977,-0.124499,9.08839,False
25.905,0.562637,-0.241814,9.07402,False
26.019,0.588974,-0.280122,9.12909,False
26.133,0.603339,-0.179565,9.09557,False
26.247,0.639252,-0.191536,9.15782,False
26.415,0.620098,-0.158017,9.09797,False
26.533,0.612916,-0.160412,9.06445,False
26.649,0.567426,-0.217872,9.07881,False
26.765,0.579397,-0.160412,9.03333,False
26.88,0.531513,-0.251391,9.14585,False
27.001,0.64404,-0.189142,9.06445,False
27.118,0.603339,-0.246603,9.05248,False
27.233,0.533907,-0.205901,9.15543,False
27.348,0.581791,-0.244209,9.05248,False
27.464,0.620098,-0.217872,9.05966,False
27.579,0.622493,-0.215478,9.14106,False
27.692,0.586579,-0.153229,9.08839,False
27.806,0.651223,-0.225055,9.11712,False
27.976,0.572214,-0.158017,9.15303,False
28.092,0.620098,-0.198719,9.03811,False
28.209,0.548272,-0.189142,9.08839,False
28.325,0.603339,-0.196325,9.05008,False
28.441,0.641646,-0.162806,8.99262,False
28.557,0.596156,-0.215478,9.08121,False
28.672,0.596156,-0.19393,9.09079,False
28.788,0.593762,-0.232238,9.07881,False
28.904,0.646435,-0.186748,9.05487,False
29.021,0.567426,-0.160412,9.13388,False
29.135,0.627281,-0.189142,9.06445,False
29.249,0.64404,-0.220267,9.0429,False
29.363,0.603339,-0.237026,9.14106,False
29.531,0.586579,-0.241814,9.06445,False
29.648,0.579397,-0.225055,9.15543,False
29.764,0.574608,-0.215478,9.04769,False
29.88,0.567426,-0.222661,9.06684,False
29.996,0.612916,-0.205901,9.05248,False
30.112,0.586579,-0.217872,9.17219,False
30.227,0.598551,-0.205901,9.14825,False
30.342,0.632069,-0.220267,9.10754,False
30.458,0.617704,-0.155623,9.03811,False
30.574,0.641646,-0.174777,9.09318,False
30.687,0.603339,-0.19393,9.09318,False
30.801,0.584185,-0.220267,9.07402,False
30.916,0.54109,-0.201113,9.10754,False
31.083,0.54109,-0.169988,9.1243,False
31.199,0.651223,-0.162806,9.1267,False
31.316,0.586579,-0.263362,9.13867,False
31.431,0.557849,-0.215478,9.02853,False
31.547,0.632069,-0.184354,9.13388,False
31.663,0.598551,-0.220267,9.02375,False
31.778,0.588974,-0.232238,9.00459,False
31.893,0.603339,-0.215478,9.17458,False
32.008,0.622493,-0.244209,9.10515,False
32.125,0.667982,-0.213084,9.07881,False
32.241,0.574608,-0.198719,8.9615,False
32.354,0.586579,-0.246603,9.10036,False
32.468,0.61531,-0.21069,9.10994,False
32.636,0.636858,-0.19393,8.99502,False
32.753,0.634464,-0.181959,9.09797,False
32.869,0.612916,-0.174777,9.22965,False
32.984,0.603339,-0.169988,9.11233,False
33.099,0.586579,-0.241814,9.05487,False
33.215,0.553061,-0.203507,9.09079,False
33.331,0.612916,-0.220267,9.01178,False
33.447,0.629675,-0.1652,9.12191,False
33.563,0.565032,-0.246603,9.05966,False
33.679,0.581791,-0.263362,9.07881,False
33.794,0.64404,-0.203507,9.12191,False
33.908,0.675165,-0.160412,8.9591,False
34.022,0.586579,-0.234632,9.07642,False
34.19,0.603339,-0.186748,9.02135,False
34.307,0.596156,-0.131681,9.09079,False
34.423,0.557849,-0.1652,9.04769,False
34.539,0.596156,-0.158017,9.08121,False
34.655,0.579397,-0.213084,9.11712,False
34.77,0.593762,-0.198719,9.03811,False
34.885,0.651223,-0.189142,9.05008,False
35.0,0.605733,-0.143652,9.0405,False
35.116,0.61531,-0.215478,9.02614,False
35.234,0.663194,-0.229843,9.20331,False
35.348,0.61531,-0.215478,9.12191,False
35.462,0.581791,-0.213084,9.0429,False
35.576,0.641646,-0.237026,9.11712,False
35.741,0.605733,-0.181959,9.08599,False
35.857,0.581791,-0.208296,9.06684,False
35.972,0.627281,-0.155623,9.0022,False
36.087,0.572214,-0.191536,9.17219,False
36.203,0.56982,-0.225055,9.05008,False
36.319,0.567426,-0.146046,9.06445,False
36.434,0.632069,-0.265756,9.11473,False
36.55,0.560243,-0.260968,9.0429,False
36.666,0.617704,-0.234632,9.04769,False
36.785,0.584185,-0.174777,9.10276,False
36.899,0.596156,-0.155623,9.04769,False
37.013,0.672771,-0.134075,9.08839,False
37.126,0.605733,-0.232238,8.96629,False
37.292,0.557849,-0.213084,9.00459,False
37.409,0.600945,-0.229843,9.05727,False
37.525,0.565032,-0.177171,9.32302,False
37.64,0.603339,-0.201113,9.15303,False
37.755,0.591368,-0.217872,9.17458,False
37.871,0.557849,-0.227449,9.07163,False
37.987,0.586579,-0.160412,9.13148,False
38.103,0.584185,-0.215478,9.03811,False
38.219,0.622493,-0.189142,9.06924,False
38.335,0.648829,-0.21069,9.07163,False
38.45,0.591368,-0.213084,9.09079,False
38.563,0.581791,-0.189142,9.05487,False
38.677,0.694319,-0.172383,9.04769,False
38.841,0.648829,-0.162806,9.09079,False
38.958,0.591368,-0.19393,9.06684,False
39.075,0.507571,-0.229843,9.14346,False
39.19,0.598551,-0.189142,9.06445,False
39.306,0.605733,-0.196325,8.99262,False
39.422,0.64404,-0.208296,9.05008,False
39.538,0.617704,-0.208296,9.09797,False
39.653,0.596156,-0.19393,9.10754,False
39.768,0.572214,-0.213084,9.07881,False
39.886,0.620098,-0.150835,9.11951,False
40.001,0.648829,-0.126893,9.05966,False
40.116,0.56982,-0.225055,9.07881,False
40.23,0.553061,-0.205901,8.9615,False
40.394,0.603339,-0.215478,8.98304,False
40.511,0.584185,-0.191536,9.14346,False
40.626,0.639252,-0.253785,9.20092,False
40.743,0.641646,-0.174777,9.11951,False
40.858,0.64404,-0.1652,9.13388,False
40.973,0.617704,-0.179565,9.08839,False
41.088,0.586579,-0.136469,9.07642,False
41.204,0.588974,-0.181959,9.07881,False
41.319,0.608127,-0.181959,9.08599,False
41.44,0.543484,-0.1652,9.14585,False
41.554,0.574608,-0.191536,9.10515,False
41.667,0.560243,-0.203507,9.15782,False
41.782,0.596156,-0.181959,9.11233,False
41.947,0.550666,-0.1652,9.07881,False
42.063,0.641646,-0.191536,9.0836,False
42.179,0.617704,-0.246603,9.05008,False
42.294,0.636858,-0.220267,9.13148,False
42.411,0.567426,-0.191536,9.07402,False
42.526,0.538695,-0.150835,9.03333,False
42.641,0.651223,-0.198719,9.05966,False
42.756,0.574608,-0.186748,9.10276,False
42.872,0.553061,-0.225055,9.09557,False
42.993,0.679953,-0.19393,9.09318,False
43.108,0.579397,-0.205901,9.02614,False
43.221,0.653617,-0.227449,9.11473,False
43.335,0.656011,-0.251391,9.16022,False
43.5,0.605733,-0.158017,9.03093,False
43.617,0.603339,-0.129287,9.14106,False
43.732,0.596156,-0.143652,9.11233,False
43.847,0.665588,-0.138864,9.07402,False
43.962,0.577003,-0.25618,9.1243,False
44.078,0.574608,-0.191536,9.12909,False
44.193,0.61531,-0.1652,9.0453,False
44.308,0.557849,-0.186748,9.05487,False
44.423,0.584185,-0.215478,9.17698,False
44.545,0.588974,-0.246603,9.1267,False
44.66,0.574608,-0.1652,9.15543,False
44.773,0.632069,-0.184354,9.16022,False
44.886,0.617704,-0.172383,9.10276,False
45.052,0.600945,-0.251391,9.17458,False
45.169,0.577003,-0.181959,9.14346,False
45.285,0.605733,-0.169988,9.08839,False
45.4,0.627281,-0.208296,9.07881,False
45.515,0.560243,-0.186748,8.99502,False
45.63,0.588974,-0.172383,9.11951,False
45.746,0.593762,-0.11971,9.05727,False
45.862,0.617704,-0.215478,9.05727,False
45.977,0.605733,-0.260968,9.04769,False
46.098,0.596156,-0.253785,9.0453,False
46.217,0.581791,-0.155623,9.14346,False
46.332,0.591368,-0.244209,9.09318,False
46.445,0.567426,-0.201113,9.1267,False
46.612,0.620098,-0.201113,9.0405,False
46.729,0.64404,-0.198719,9.15782,False
46.845,0.624887,-0.205901,9.09797,False
46.961,0.636858,-0.167594,9.05727,False
47.077,0.610522,-0.208296,9.09557,False
47.193,0.588974,-0.181959,9.09797,False
47.309,0.560243,-0.227449,9.10994,False
47.424,0.557849,-0.19393,9.11473,False
47.54,0.648829,-0.179565,9.10276,False
47.658,0.629675,-0.222661,9.10036,False
47.772,0.612916,-0.220267,9.05966,False
47.885,0.634464,-0.215478,9.10754,False
48.052,0.586579,-0.1652,9.06445,False
48.169,0.572214,-0.23942,9.05248,False
48.285,0.605733,-0.23942,9.13388,False
48.4,0.565032,-0.184354,9.08121,False
48.515,0.656011,-0.201113,9.06205,False
48.631,0.612916,-0.177171,9.08599,False
48.748,0.612916,-0.241814,9.07881,False
48.863,0.605733,-0.201113,8.99981,False
48.978,0.61531,-0.222661,8.99741,False
49.097,0.548272,-0.169988,9.04769,False
49.212,0.591368,-0.23942,9.03572,False
49.326,0.574608,-0.153229,9.11233,False
49.44,0.548272,-0.169988,9.07402,False
49.603,0.641646,-0.160412,9.165,False
49.72,0.622493,-0.169988,9.06445,False
49.835,0.574608,-0.19393,9.16261,False
49.952,0.629675,-0.198719,9.06205,False
50.067,0.581791,-0.220267,9.08121,False
50.183,0.624887,-0.174777,9.10276,False
50.298,0.572214,-0.167594,9.00938,False
50.415,0.656011,-0.189142,9.17219,False
50.529,0.553061,-0.198719,9.07881,False
50.65,0.639252,-0.167594,9.05487,False
50.765,0.627281,-0.172383,9.14825,False
50.878,0.603339,-0.160412,9.08121,False
50.993,0.656011,-0.112527,9.01656,False
51.158,0.596156,-0.196325,9.06445,False
51.274,0.555455,-0.189142,9.11233,False
51.39,0.617704,-0.179565,9.12909,False
51.506,0.605733,-0.225055,9.10994,False
51.622,0.593762,-0.1652,9.03093,False
51.738,0.574608,-0.222661,9.16261,False
51.854,0.64404,-0.203507,9.07402,False
51.969,0.562637,-0.217872,9.09557,False
52.084,0.612916,-0.227449,9.08121,False
52.204,0.531513,-0.232238,9.09797,False
52.318,0.574608,-0.169988,9.0836,False
52.432,0.560243,-0.227449,9.11712,False
52.545,0.622493,-0.162806,9.11712,False
52.709,0.608127,-0.172383,9.08599,False
52.827,0.600945,-0.177171,9.00699,False
52.943,0.593762,-0.158017,9.05248,False
53.059,0.620098,-0.246603,9.08121,False
53.174,0.598551,-0.208296,9.06684,False
53.291,0.560243,-0.19393,9.13388,False
53.407,0.617704,-0.220267,9.12909,False
53.522,0.600945,-0.225055,9.07402,False
53.637,0.591368,-0.19393,9.06205,False
53.754,0.61531,-0.186748,9.10994,False
53.87,0.610522,-0.110133,9.07881,False
53.983,0.608127,-0.162806,9.05248,False
54.099,0.591368,-0.201113,9.09797,False
54.264,0.591368,-0.234632,9.13867,False
54.381,0.596156,-0.227449,9.13148,False
54.497,0.584185,-0.167594,9.08839,False
54.613,0.562637,-0.1652,9.05008,False
54.728,0.610522,-0.1652,9.06445,False
54.843,0.600945,-0.220267,9.0405,False
54.958,0.634464,-0.21069,9.02375,False
55.075,0.560243,-0.150835,9.08121,False
55.189,0.593762,-0.227449,9.10515,False
55.31,0.620098,-0.225055,9.07881,False
55.424,0.593762,-0.191536,9.03572,False
55.538,0.584185,-0.220267,9.05008,False
55.652,0.596156,-0.191536,9.10754,False
55.816,0.646435,-0.177171,9.11951,False
55.933,0.656011,-0.205901,9.05487,False
56.048,0.622493,-0.227449,9.0453,False
56.165,0.560243,-0.186748,9.11233,False
56.28,0.596156,-0.158017,9.11233,False
56.395,0.591368,-0.129287,9.19373,False
56.51,0.584185,-0.205901,9.13867,False
56.625,0.586579,-0.160412,9.04769,False
56.742,0.605733,-0.148441,9.15782,False
56.862,0.596156,-0.220267,9.08121,False
56.975,0.596156,-0.1652,9.1267,False
57.088,0.634464,-0.150835,9.11951,False
57.203,0.572214,-0.179565,9.09318,False
57.367,0.612916,-0.186748,9.05248,False
57.483,0.634464,-0.203507,9.08599,False
57.6,0.567426,-0.237026,8.99262,False
57.716,0.596156,-0.189142,9.1674,False
57.832,0.653617,-0.181959,9.12191,False
57.947,0.632069,-0.146046,9.08839,False
58.062,0.579397,-0.21069,9.05248,False
58.177,0.610522,-0.21069,9.165,False
58.292,0.646435,-0.213084,9.21528,False
58.414,0.639252,-0.227449,9.0405,False
58.529,0.610522,-0.232238,9.03811,False
58.642,0.531513,-0.215478,9.09079,False
58.756,0.54109,-0.258574,9.11712,False
58.921,0.526724,-0.126893,9.1243,False
59.038,0.600945,-0.237026,9.07881,False
59.155,0.581791,-0.205901,8.98065,False
59.27,0.579397,-0.189142,8.96868,False
59.386,0.579397,-0.160412,9.1267,False
59.501,0.586579,-0.203507,9.0453,False
59.617,0.574608,-0.234632,9.06684,False
59.732,0.596156,-0.205901,9.09318,False
59.847,0.627281,-0.208296,9.05487,False
59.966,0.581791,-0.169988,9.07642,False
60.081,0.617704,-0.160412,9.14825,False
60.194,0.6608,-0.222661,9.14585,False
60.308,0.624887,-0.162806,9.10276,False
60.471,0.610522,-0.220267,9.09318,False
60.587,0.624887,-0.177171,9.11951,False
60.705,0.600945,-0.205901,9.02853,False
60.821,0.610522,-0.227449,9.04769,False
60.937,0.600945,-0.189142,9.03572,False
61.052,0.584185,-0.148441,9.0405,False
61.168,0.586579,-0.237026,9.02614,False
61.284,0.658406,-0.162806,9.07881,False
61.399,0.598551,-0.181959,9.14585,False
61.516,0.588974,-0.158017,9.0836,False
61.631,0.622493,-0.191536,9.0453,False
61.745,0.586579,-0.241814,9.13867,False
61.859,0.603339,-0.203507,9.01656,False
62.024,0.629675,-0.146046,9.09079,False
62.139,0.562637,-0.222661,9.11951,False
62.255,0.624887,-0.229843,9.06684,False
62.372,0.557849,-0.19393,9.0836,False
62.487,0.598551,-0.205901,9.07163,False
62.602,0.603339,-0.169988,9.05487,False
62.717,0.577003,-0.225055,9.10276,False
62.833,0.581791,-0.241814,9.10276,False
62.948,0.612916,-0.150835,9.09797,False
63.069,0.584185,-0.167594,9.10276,False
63.183,0.550666,-0.258574,9.14825,False
63.296,0.577003,-0.191536,9.03572,False
63.411,0.586579,-0.172383,9.02853,False
63.575,0.56982,-0.251391,9.13388,False
63.692,0.663194,-0.234632,9.08121,False
63.808,0.658406,-0.169988,9.11712,False
63.923,0.533907,-0.19393,9.12191,False
64.04,0.550666,-0.203507,9.19373,False
64.155,0.567426,-0.215478,9.10036,False
64.27,0.656011,-0.172383,9.05966,False
64.385,0.605733,-0.208296,9.10276,False
64.5,0.572214,-0.229843,8.94474,False
64.62,0.490811,-0.205901,9.03093,False
64.734,0.629675,-0.191536,9.11233,False
64.847,0.64404,-0.198719,9.09318,False
64.961,0.610522,-0.244209,9.07881,False
65.125,0.596156,-0.186748,9.165,False
65.242,0.56982,-0.253785,9.17458,False
65.363,0.605733,-0.138864,9.02135,False
65.478,0.550666,-0.169988,9.11473,False
65.593,0.629675,-0.167594,9.12191,False
65.708,0.610522,-0.148441,9.10036,False
65.824,0.641646,-0.237026,9.15782,False
65.94,0.603339,-0.177171,9.06684,False
66.056,0.691924,-0.220267,9.07163,False
66.172,0.596156,-0.191536,9.07881,False
66.287,0.641646,-0.229843,9.15064,False
66.4,0.648829,-0.169988,9.01656,False
66.514,0.612916,-0.201113,9.08839,False
66.678,0.641646,-0.220267,9.06684,False
66.795,0.610522,-0.201113,9.13148,False
66.912,0.646435,-0.105345,9.13388,False
67.028,0.574608,-0.158017,9.15064,False
67.144,0.634464,-0.205901,9.13148,False
67.26,0.622493,-0.19393,9.06924,False
67.375,0.603339,-0.186748,9.06684,False
67.491,0.577003,-0.186748,9.01178,False
67.606,0.663194,-0.181959,9.13867,False
67.722,0.577003,-0.215478,9.19613,False
67.837,0.658406,-0.141258,9.09318,False
67.952,0.562637,-0.215478,9.07642,False
68.066,0.572214,-0.177171,9.10515,False
68.23,0.641646,-0.167594,9.10754,False
68.347,0.64404,-0.19393,9.16022,False
68.462,0.641646,-0.181959,9.1243,False
68.578,0.562637,-0.244209,9.09797,False
68.693,0.651223,-0.172383,9.09797,False
68.808,0.574608,-0.158017,9.12191,False
68.923,0.565032,-0.203507,9.04769,False
69.04,0.593762,-0.177171,9.06205,False
69.155,0.629675,-0.222661,9.09318,False
69.275,0.600945,-0.138864,8.98065,False
69.388,0.579397,-0.258574,9.05008,False
69.502,0.572214,-0.225055,9.11473,False
69.617,0.550666,-0.203507,9.10515,False
69.781,0.620098,-0.229843,9.05727,False
69.898,0.593762,-0.174777,9.08839,False
70.015,0.6608,-0.155623,9.1267,False
70.13,0.61531,-0.198719,9.10994,False
70.246,0.596156,-0.181959,9.05966,False
70.362,0.550666,-0.138864,9.25119,False
70.477,0.636858,-0.179565,9.12191,False
70.592,0.584185,-0.191536,9.1674,False
70.708,0.593762,-0.201113,9.06205,False
70.825,0.622493,-0.220267,9.05248,False
70.938,0.612916,-0.143652,9.14346,False
71.051,0.605733,-0.158017,9.00459,False
71.166,0.646435,-0.148441,9.08121,False
71.33,0.577003,-0.208296,9.32781,False
71.447,0.577003,-0.177171,9.18416,False
71.562,0.572214,-0.203507,9.05008,False
71.677,0.555455,-0.203507,9.08599,False
71.792,0.588974,-0.184354,9.03572,False
71.908,0.543484,-0.208296,9.18655,False
72.024,0.608127,-0.186748,9.0022,False
72.138,0.593762,-0.203507,9.02853,False
72.254,0.629675,-0.19393,9.0836,False
72.374,0.610522,-0.138864,9.08599,False
72.487,0.624887,-0.217872,9.05008,False
72.601,0.581791,-0.169988,9.07881,False
72.756,0.610522,-0.227449,9.0022,False
72.874,0.627281,-0.181959,9.13867,False
72.991,0.624887,-0.186748,9.17458,False
73.106,0.629675,-0.196325,9.07402,False
73.222,0.603339,-0.19393,9.06205,False
73.337,0.608127,-0.184354,9.09797,False
73.454,0.620098,-0.253785,9.08121,False
73.569,0.603339,-0.227449,9.16979,False
73.684,0.581791,-0.215478,9.13867,False
73.803,0.560243,-0.191536,9.07881,False
73.917,0.567426,-0.234632,9.08599,False
74.031,0.538695,-0.143652,9.13388,False
74.145,0.565032,-0.174777,9.02614,False
74.305,0.588974,-0.246603,9.09318,False
74.422,0.684742,-0.19393,9.07402,False
74.538,0.634464,-0.172383,9.01896,False
74.653,0.560243,-0.225055,9.01417,False
74.768,0.610522,-0.160412,9.06924,False
74.884,0.557849,-0.213084,9.05008,False
75.001,0.610522,-0.198719,9.09797,False
75.117,0.598551,-0.203507,9.10276,False
75.233,0.667982,-0.174777,9.07402,False
75.35,0.598551,-0.21069,9.05487,False
75.463,0.572214,-0.196325,9.04769,False
75.578,0.565032,-0.19393,9.03333,False
75.691,0.622493,-0.270545,9.17937,False
75.849,0.591368,-0.184354,9.07881,False
75.965,0.54109,-0.198719,9.0022,False
